name,profession,street,postal_code,city,telephone,website
Grau Gert,elektroinstallationen,Baumgartnerstr. 11,81373,München (Sendling) 3 km,089 7 25 42 47,
Gebhard,elektroinstallationen,Lochhamer Schlag 6,82166,"Gräfelfing (Sendling) 3,1 km",089 74 68 90 20,
Rotondo Giancarlo,elektroinstallationen,Berg-am-Laim-Str. 53,81673,"München (Berg am Laim) 3,1 km",0176 20 21 66 76,
Wallner Wolfgang,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 46 22 22 73,
Abold GmbH,elektroinstallationen,Westendstr. 125,80339,"München (Schwanthalerhöhe) 3,1 km",089 5 00 48 70,
Martini Edmund,elektroinstallationen,Landshuter Allee 23,80637,"München (Neuhausen) 3,2 km",089 13 01 46 86,
Rossmanith,elektroinstallationen,Nymphenburger Str. 134,80636,"München (Neuhausen) 3,2 km",089 1 80 06 95 20,
Metzger Rita,elektroinstallationen,Horemansstr. 31,80636,"München (Neuhausen) 3,2 km",089 5 02 68 81,
Alfons Fürmaier GmbH u Co KG,elektroinstallationen,Germaniastr. 11,80802,"München (Schwabing) 3,3 km",089 39 63 07,
Breuer GmbH Elektrotechnik,elektroinstallationen,Leonrodstr. 55,80636,"München (Neuhausen) 3,3 km",089 55 29 17 12,
Langenecker,elektroinstallationen,Aidenbachstr. 141,81479,"München (Obersendling) 6,8 km",089 7 49 90 45,
Elektroinstallation Freigassner,elektroinstallationen,Gleißachweg 9,85774,"Unterföhring 7,1 km",089 95 19 41,
Loy Hans GmbH,elektroinstallationen,Landshuter Allee 51-53,80637,"München (Neuhausen) 3,4 km",089 13 06 70-0,
Sonnex GmbH,elektroinstallationen,Arnulfstr. 97,80634,"München (Neuhausen) 3,5 km",089 66 66 00 88,
Absmeier Wolfgang,elektroinstallationen,Schlörstr. 31,80634,"München (Neuhausen) 3,5 km",089 13 45 45,
Ziesing GmbH,elektroinstallationen,Lannerstr. 6,80638,"München (Nymphenburg) 5,8 km",089 1 78 46 46,
Gagger Albert,elektroinstallationen,Ysenburgstr. 3,80634,"München (Neuhausen) 3,6 km",089 13 17 21,
E.M.S. Kircher GmbH,elektroinstallationen,Pfälzer-Wald-Str. 68,81539,"München (Ramersdorf) 3,7 km",089 68 07 03 98,
ATK Elektrotechnik,elektroinstallationen,Andreestr. 3,80634,"München (Neuhausen) 3,8 km",089 54 84 94 65,
Elektro-Fischer,elektroinstallationen,Lerchenauer Str. 2,80809,"München (Schwabing-West) 3,9 km",089 30 46 93,
Kothhuber Elektro,elektroinstallationen,Gernotstr. 10,80804,"München (Schwabing-West) 3,9 km",089 65 51 15,
elvip elektro,elektroinstallationen,Levelingstr. 12,81673,"München (Berg am Laim) 3,9 km",089 21 09 38 85,
Kamil Bartlomiej Mastela Kabelverlegung,elektroinstallationen,Kastanienstr. 11,81547,"München (Harlaching) 3,9 km",0152 12 25 67 49,
Branko Gredelj Elektroinstallation,elektroinstallationen,Finsingstr. 4,81735,"München (Ramersdorf) 4,1 km",089 42 22 43,
Wurdack Werner,elektroinstallationen,Sailerstr. 7,80809,"München (Schwabing-West) 4,2 km",089 3 08 99 67,
Pfeiffer Ernst,elektroinstallationen,Ständlerstr. 37,81549,"München (Ramersdorf) 4,2 km",089 6 66 63 39 70,
Rudolf Graf Elektrische Anlagen GmbH,elektroinstallationen,Ständlerstr. 37,81549,"München (Ramersdorf Giesing) 4,2 km",089 3 84 08 46-0,
Elektro Köpf GmbH,elektroinstallationen,Nymphenburger Str. 213,80639,"München (Neuhausen) 4,3 km",,
Schütz Elektroinstallation GmbH,elektroinstallationen,Kürnbergstr. 42,81369,"München (Sendling-Westpark) 4,3 km",089 45 57 98 01,
Auracher Elektroanlagen GmbH,elektroinstallationen,Lechnerstr. 3,81379,"München (Thalkirchen) 4,3 km",089 7 23 15 15,
enGEtec GmbH,elektroinstallationen,Arnulfstr. 205,80634,"München (Neuhausen) 4,3 km",089 6 42 90 47,
CEDE Elektroanlagen GmbH,elektroinstallationen,Schedelstr. 7,80687,"München (Laim) 4,4 km",089 5 70 51 83,
Lochmann Erwin GmbH,elektroinstallationen,Grünwalder Str. 157,81545,"München (Untergiesing) 4,5 km",089 64 53 52,
Elektro-Technik Grga Dulabic GmbH,elektroinstallationen,Bad-Kissingen-Str. 77,81671,"München (Berg am Laim) 4,5 km",089 45 08 14 68,
ISS GmbH,elektroinstallationen,Westendstr. 260,80686,"München (Laim) 4,6 km",089 7 45 58 50,
ELDU Elektroanlagen GmbH,elektroinstallationen,Konrad-Celtis-Str. 57,81369,"München (Sendling-Westpark) 4,7 km",,
Eldu Van Daalen + Ungermann,elektroinstallationen,Konrad-Celtis-Str. 57,81369,"München (Sendling-Westpark) 4,7 km",089 7 69 69 66,
Cüneyt Agartan Elektrotechnik,elektroinstallationen,Friedrich-Hebbel-Str. 18,81369,"München (Sendling-Westpark) 4,7 km",089 84 03 96 48,
Matthias Kurz Elektroinstallationen,elektroinstallationen,Ramoltstr. 32,81735,"München (Ramersdorf) 4,7 km",089 21 89 11 64,
Eggersdorfer Thomas,elektroinstallationen,Grüntal 18A,81925,"München (Bogenhausen) 4,8 km",089 98 79 32,
Gebrüder Bärz GmbH,elektroinstallationen,Landsberger Str. 234,80687,"München (Laim) 4,8 km",089 35 88 16 26,
Poltinger Rainer,elektroinstallationen,Reinachstr. 47,80995,"München (Feldmoching) 7,5 km",089 69 37 03 93,
Butt,elektroinstallationen,Ostpreußenstr. 11,81927,"München (Bogenhausen) 4,9 km",089 93 25 74,
Öxler Vitus Elektroinstallation Nachfolger N. Helmö,elektroinstallationen,Krüner Str. 117,81377,München (Sendling-Westpark) 5 km,,
Öxler Vitus Elektroinstallation Nachfolger Norman Helmö,elektroinstallationen,Krüner Str. 117,81377,München (Sendling-Westpark) 5 km,089 7 19 23 02,
Josef Pielmeier GmbH,elektroinstallationen,Lüderitzstr. 11,81929,"München (Bogenhausen) 5,1 km",0175 2 02 96 12,
Binder Werner,elektroinstallationen,Oberföhringer Str. 206,81925,"München (Bogenhausen) 5,2 km",089 9 57 64 64,
Rene Kothhuber,elektroinstallationen,Riesenfeldstr. 74,80809,"München (Milbertshofen) 5,2 km",089 12 55 57 84,
Hartenkeil Franz X. GmbH,elektroinstallationen,Herthastr. 4,80639,"München (Nymphenburg) 5,2 km",089 50 60 11,
Bosnjak Mario,elektroinstallationen,Milbertshofener Str. 43,80807,"München (Milbertshofen) 5,3 km",089 23 71 68 66,
Elektrotechnik Rabus GmbH,elektroinstallationen,Hohenwarter Str. 10,80686,"München (Laim) 5,3 km",089 56 82 15 00,
Dendl GbR,elektroinstallationen,Rößeler Str. 28,81929,"München (Bogenhausen) 5,4 km",089 93 17 79,
Finkenzeller Anton Elektro GmbH,elektroinstallationen,Fürstenrieder Str. 12,80687,"München (Laim) 5,4 km",089 56 36 95,
Elektro Schwarz GmbH,elektroinstallationen,Kronstadter Str. 30,81677,"München (Bogenhausen) 5,4 km",089 8 92 71 20-0,
Boris Karl-Heinz,elektroinstallationen,Gotthardstr. 57,80689,"München (Laim) 5,5 km",089 54 66 22 37,
Der Elektromeister Nikolaus Pongratz,elektroinstallationen,Obernzeller Str. 5,81549,"München (Obergiesing) 5,6 km",089 58 70 44,
Czesch Elektroanlagen GmbH,elektroinstallationen,Menzinger Str. 144,80997,"München (Untermenzing) 8,3 km",089 14 34 94 94,
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",,
Haus & Technik Handwerkerservice GmbH,elektroinstallationen,Fürstenrieder Str. 196,81377,"München (Hadern) 5,7 km",089 74 16 00 82,
Galensowske Robert,elektroinstallationen,Hansjakobstr. 119A,81825,"München (Berg am Laim) 5,7 km",089 65 00 33,
Volling Gerd,elektroinstallationen,Innerkoflerstr. 10A,81377,"München (Sendling-Westpark) 5,7 km",089 74 14 07 60,
Elektro-Vonbank GmbH & Co.KG,elektroinstallationen,Gmunder Str. 35A,81379,"München (Obersendling) 5,8 km",089 53 48 75,
Schäder Manfred GmbH,elektroinstallationen,Sebastian-Bauer-Str. 8,81737,"München (Ramersdorf-Perlach) 5,9 km",089 6 37 48 42,
Schulz Klaus Peter,elektroinstallationen,Neusönnerstr. 2,81825,München (Trudering) 6 km,089 6 80 15 14,
Münchner-Elektro-Anlagen-Sabbagh,elektroinstallationen,Dachauer Str. 375,80992,München (Moosach) 6 km,01577 3 07 08 02,
Seuß Siegfried,elektroinstallationen,Flossenbürger Str. 3,81549,"München (Obergiesing) 6,1 km",089 68 07 36 70,
Frederik Basedow Elektromeisterbetrieb,elektroinstallationen,Balanstr. 395a,81549,"München (Obergiesing) 6,1 km",089 20 98 84 94,
Schlag Robert,elektroinstallationen,Preziosastr. 5,81927,"München (Bogenhausen) 6,2 km",089 9 30 37 32,
Dollinger & Karl Elektroanlagen GmbH,elektroinstallationen,Rushaimerstr. 62,80689,"München (Laim) 6,2 km",089 58 93 93-0,
Elektro-Rehrl GmbH,elektroinstallationen,Fürstenrieder Str. 279,81377,"München (Sendling-Westpark) 6,3 km",089 7 00 10 40,
H&W Elektrotechnik GmbH,elektroinstallationen,Geyersperger Str. 27,80689,"München (Laim) 6,3 km",089 54 31 55 36,
Elektro-Bauer + Partner GmbH,elektroinstallationen,Wilhelmine-Reichard-Str. 7,80935,"München (Hasenbergl) 6,3 km",089 3 06 66 53 56,
Anker Stefan,elektroinstallationen,Säntisstr. 51,81825,"München (Trudering) 6,4 km",089 42 01 88 02,
Rutzmoser EDV & Datenservice,elektroinstallationen,Gaggenaystr. 11,80992,"München (Moosach) 6,4 km",089 1 41 20 01,
Weber Erich,elektroinstallationen,Lerchenauer Str. 156,80935,"München (Hasenbergl) 6,4 km",089 3 51 12 37,
Solarstern Energy UG (haftungsbeschränkt),elektroinstallationen,Ehrenbreitsteiner Str. 39,80993,"München (Moosach) 6,4 km",0160 98 66 70 05,
Marijo Komso Elektrotechnik,elektroinstallationen,Heilmannstr. 7A,81479,"München (Thalkirchen) 6,4 km",0163 6 79 48 07,
Berschneider Elektro GmbH,elektroinstallationen,Langbehnstr. 15B,80689,"München (Laim) 6,4 km",089 56 72 72,
Riad El Sabbagh M.E.A.S,elektroinstallationen,Feldmochinger Str. 42,80993,"München (Moosach) 6,5 km",089 37 41 26 71,
Gibis Elektroanlagen GmbH Christian Gibis,elektroinstallationen,Dahlienstr. 8,80935,"München (Hasenbergl) 6,5 km",089 3 54 37 45,
Elektroinstallationen Rosner GmbH,elektroinstallationen,Zettlerstr. 21,80992,"München (Moosach) 6,5 km",089 1 41 19 43,
Stefan Gmeinwieser Planungsbüro Elektrotechnik,elektroinstallationen,Rechpacherstr. 28,80689,"München (Laim) 6,7 km",089 58 72 02,
Wittmann Elektro GmbH,elektroinstallationen,Pilatusstr. 8,81825,"München (Trudering) 6,7 km",089 6 01 11 35,
Kindlein Reinhold,elektroinstallationen,Andresenstr. 15,82008,"Unterhaching 6,8 km",089 6 91 71 72,
Zierer H.,elektroinstallationen,Landsberger Str. 392,80687,"München 6,8 km",,
Ljubic Andre,elektroinstallationen,Harnierplatz 11,80939,"München (Freimann) 6,9 km",01520 2 03 09 17,
Elektro Frisch GmbH,elektroinstallationen,Brodstr. 11,81829,"München (Trudering) 6,9 km",089 42 52 50,
Gebäude & Systemtechnik Hans Zierer,elektroinstallationen,Landsberger Str. 392,81241,"München (Pasing) 6,9 km",089 57 94 93 90,
B&O Service Bayern GmbH,elektroinstallationen,Landsberger Str. 398,81241,München (Pasing) 7 km,089 5 52 13 60,
Slobodan Draganic Kabelverlegung,elektroinstallationen,Truderinger Str. 277A,81825,München (Trudering) 7 km,0176 22 57 54 80,
ELPO Elektrofachbetrieb GmbH,elektroinstallationen,Augustin-Rösch-Str. 23,80935,"München (Hasenbergl) 7,2 km",0151 66 26 87 59,
Wagenpfeil GmbH Helmut Daum Dipl.-Ing.(FH),elektroinstallationen,Irmgardstr. 14,81479,"München (Thalkirchen) 7,3 km",,
Stepien Marcin,elektroinstallationen,Silberdistelstr. 41,80689,"München (Hadern) 7,3 km",01578 5 24 32 04,
Ehmann Elektroanlagen GmbH,elektroinstallationen,Haderunstr. 10,81375,"München (Hadern) 7,3 km",089 74 01 30-0,
Marc Metschl Elektrotechniker,elektroinstallationen,Wasserburger Landstr. 36F,81825,"München (Trudering) 7,5 km",0163 7 80 91 29,
Schuster Simon,elektroinstallationen,Paul-Gerhardt-Allee 24,81245,"München (Pasing) 7,6 km",089 31 40 28 98,
Güthner Elektrohandel und Installations GmbH,elektroinstallationen,Stemplingeranger 12,81737,"München (Perlach) 7,6 km",089 6 37 18 18,
Ladwig Elektronik GmbH,elektroinstallationen,Tagetesstr. 6,80935,"München (Hasenbergl) 7,7 km",089 14 39 01 80,
Hiering Robert,elektroinstallationen,Fasanenstr. 32,82008,"Unterhaching 7,8 km",089 61 19 94 00,
Michael Müller Elektrotechnik,elektroinstallationen,Georg-Thiele-Str. 2,81829,"München (Riem) 7,8 km",089 90 66 44,
Art Stefan,elektroinstallationen,Bahnhofstr. 30,85609,"Aschheim (Dornach) 7,8 km",089 94 34 90,
Marcello Rudolf Schmid AUTARKPLUS,elektroinstallationen,Carl-Orff-Bogen 193,80939,"München (Freimann) 7,8 km",089 2 15 27 20 30,
Weber Alban,elektroinstallationen,Franz-Fackler-Str. 91B,80995,"München (Feldmoching) 7,8 km",089 1 50 66 89,
Konold Helmut,elektroinstallationen,Stresemannstr. 6,82008,"Unterhaching 7,9 km",089 6 11 41 78,
M Elektro GmbH,elektroinstallationen,Martin-Empl-Ring 10,81829,"München (Riem) 7,9 km",089 8 97 45 45 30,
230V - Elektroinstallation,elektroinstallationen,Waldhornstr. 52,80997,"München (Moosach) 7,9 km",089 35 00 44 55,
Cimpean Kabelverleger,elektroinstallationen,Würmtalstr. 137,81375,"München (Hadern) 7,9 km",0176 34 39 51 90,
Kamel Djebbi Elekro,elektroinstallationen,Züricher Str. 194,81476,"München (Forstenried) 7,9 km",01575 2 17 44 86,
Elektro Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,"München (Freimann) 7,9 km",089 37 15 66 30,
Elektro-Spitzwieser,elektroinstallationen,Auwaldgasse 4,80939,München (Schwabing-Freimann) 8 km,0174 3 77 74 97,
Zlatan Vajraca Elektrotechnik ZSB,elektroinstallationen,Am Hartmannshofer Bächl 42,80997,München (Moosach) 8 km,089 92 33 83 01,
Löffler Franz,elektroinstallationen,Adelsbergstr. 9,81247,"München (Obermenzing) 8,2 km",089 8 11 42 74,
Sicheneder Elektroanlagen GmbH,elektroinstallationen,Karwinskistr. 5,81247,"München (Obermenzing) 8,2 km",0171 6 54 24 31,
Adam Helmuth,elektroinstallationen,Bertelestr. 1,81479,"München (Solln) 8,4 km",089 7 91 63 65,
Elektro-Nassan,elektroinstallationen,Ratoldstr. 24,80995,"München (Feldmoching) 8,4 km",0171 2 44 90 55,
Nassan Helmut,elektroinstallationen,Ratoldstr. 24,80995,"München (Feldmoching) 8,4 km",089 3 13 09 28,
Elektrotechnik Robert Fuchs,elektroinstallationen,Waldhüterstr. 50,81375,"München (Hadern) 8,5 km",089 7 00 39 29,
Weber Ralf Elektroinstallation GmbH,elektroinstallationen,Fritz-Reuter-Str. 15,81245,"München (Pasing) 8,6 km",089 88 54 95,
Elektroanlagen Josef Graf,elektroinstallationen,Kaltschmiedstr. 7,81476,"München (Forstenried) 8,7 km",089 75 42 29,
Bernreiter Gesellschafter mbH,elektroinstallationen,Willy-Brandt-Allee 1,81829,"München (Riem) 8,8 km",089 94 92 46 00,
Huber Andreas,elektroinstallationen,Samerhofstr. 2,81247,"München (Obermenzing) 8,9 km",089 88 16 60,
Poelzer & Hubwieser Elektroanlagen,elektroinstallationen,Sedelhofstr. 6,81247,"München (Obermenzing) 8,9 km",089 7 25 52 53,
Geppert Thomas,elektroinstallationen,Planegger Str. 34,81241,München (Pasing) 9 km,089 88 99 91 76,
Elektro Eder GmbH,elektroinstallationen,Manzostr. 17,80997,"München (Allach) 9,1 km",089 8 12 18 81,
Czesch Elektroanlagen GmbH,elektroinstallationen,Bodenseestr. 25,81241,"München (Pasing) 9,1 km",089 6 14 24 23-0,
Grund Alfred,elektroinstallationen,Paul-Preuß-Str. 13A,80995,"München (Feldmoching) 9,2 km",089 3 13 73 24,
Grund Alfred,elektroinstallationen,Paul-Preuß-Str. 13A,80995,"München (Feldmoching) 9,2 km",0172 8 52 83 64,
Grießhammer Helmut,elektroinstallationen,Gautinger Str. 10,81475,"München (Fürstenried) 9,2 km",089 7 45 93 39,
Sabah Kudaidah,elektroinstallationen,Forstenrieder Allee 277,81476,"München (Forstenried) 9,3 km",089 75 98 46 66,
Soyer Elektroanlagen GmbH,elektroinstallationen,Hegelstr. 29,81739,"München (Perlach) 9,3 km",089 6 01 42 81,
Markus Wälther Elektrotechnik,elektroinstallationen,Am Hochstand 38,81827,"München (Trudering) 9,6 km",089 55 05 67 49,
Elektro Popp GmbH,elektroinstallationen,Gartenstr. 2,82049,"Pullach i.Isartal 9,7 km",089 7 93 88 42,
Elektro Service Cavi GmbH,elektroinstallationen,Am Krautgarten 1,81243,"München (Pasing) 9,7 km",089 8 20 44 11,
Wiese Gerd,elektroinstallationen,Karlsfelder Str. 35,80995,"München (Feldmoching) 9,8 km",,
Hummel Veranstaltungs- und Elektrotechnik München,elektroinstallationen,Franckensteinstr. 2,81243,München (Pasing) 10 km,089 54 64 68 90,
Elektrotechnik Lanzendorfer,elektroinstallationen,Niobestr. 30,81827,"München (Trudering) 10,1 km",089 85 63 03 96,
Gebr. Köhler GbR,elektroinstallationen,Dornröschenstr. 55,81739,"München (Perlach) 10,3 km",089 6 01 84 59,
Bauer Elektroanlagen Süd,elektroinstallationen,Sigmund-Riefler-Bogen 22,81829,"München (Riem) 10,3 km",089 31 80 83-0,
Sieber Helmut,elektroinstallationen,Schörgenwiesenweg 28,80995,"München (Feldmoching) 10,6 km",089 1 41 72 60,
Wilhelm E. GmbH,elektroinstallationen,Fastlingerstr. 2,80999,"München (Allach) 10,6 km",0171 2 41 71 78,
Liebetrau Andreas,elektroinstallationen,Römerstr. 98,85609,"Aschheim 10,7 km",0176 78 16 25 80,
elha-service Küchenmontage GmbH,elektroinstallationen,Peter-Stegmüller-Weg 1,80999,"München (Allach-Untermenzing) 10,8 km",089 8 12 28 89,
E. Wilhelm Elektroanlagen GmbH & Co. KG,elektroinstallationen,Thea-Knorr-Str. 11,80999,"München (Allach) 10,9 km",089 89 22 37 47,
Nelhiebel Stefan,elektroinstallationen,Dilsberger Str. 3,81245,"München (Aubing) 10,9 km",089 86 37 96 89,
Schwarz Josef,elektroinstallationen,Grünwedelstr. 13,80999,"München (Allach) 10,9 km",089 8 12 49 65,
Hermanski Eduard,elektroinstallationen,Frühaufstr. 60,80999,"München (Allach) 10,9 km",089 89 22 09 70,
Elektrotechnik Kling,elektroinstallationen,Peter-Müller-Str. 45a,80997,"München (Allach) 10,9 km",089 46 13 88 92,
Sing Michael,elektroinstallationen,Lantpertstr. 6,85609,"Aschheim 11,1 km",089 9 03 28 43,
Wieland Klaus,elektroinstallationen,Gleichweg 19,80999,"München (Allach) 11,1 km",089 89 22 00 77,
"Hammerl Kurt GmbH, Elektroinstallation",elektroinstallationen,Gailenreuther Str. 26,81243,"München (Aubing) 11,1 km",,
Elektroanlagen Erich Popp,elektroinstallationen,Haydnstr. 17,85622,"Feldkirchen 11,3 km",0172 8 23 13 48,
Wittmann GmbH,elektroinstallationen,Berthold-Litzmann-Str. 4,80995,"München (Feldmoching) 11,3 km",089 15 81 27-0,
Krämer Siegfried,elektroinstallationen,Wilhelm-Zwölfer-Str. 22,80997,"München (Allach) 11,4 km",089 14 33 27 89,
ALTeVi Elektroanlagen Ltd. & Co. KG,elektroinstallationen,Am Lochholz 20,80999,"München (Allach) 11,7 km",089 8 18 98 16 20,
Laszlo Toth L & T Lifts,elektroinstallationen,Kühlenfelser Str. 11,81249,München (Aubing) 12 km,089 87 26 63,
EL=KOR Elektro-Anlagen GmbH,elektroinstallationen,Zum Schwabenbächl 52,80997,München (Allach) 12 km,089 9 21 01-01,
Ferzandi Elektrotechnik GmbH,elektroinstallationen,Grubmühlerfeldstr. 43,82131,"Gauting 15,8 km",089 89 30 62 45,
Jähnig,elektroinstallationen,Industriestr. 43,81245,München (Aubing) 12 km,089 8 63 39 90,
Kraft-Günter Elektroinstallationen,elektroinstallationen,Schwemmstr. 12,81245,"München (Aubing) 12,2 km",089 86 30 85 13,
Rahmi Sezmez R&S Elektrotechnik,elektroinstallationen,Wiesentfelser Str. 72,81249,"München (Aubing) 12,3 km",089 58 95 83 07,
Elektroinstallationen Kraft-Günter,elektroinstallationen,Ubostr. 21,81245,"München (Aubing) 12,3 km",089 89 54 60 17,
Münchner Glasfaser-Technik GmbH,elektroinstallationen,Ubostr. 21,81245,"München (Aubing) 12,3 km",089 35 85 13 07,
Nelhiebel Elektrotechnik GmbH,elektroinstallationen,Jakob-Baumann-Str. 7,81249,"München (Aubing) 12,4 km",089 8 64 00 10-0,
Fernmeldetechnik Markus John,elektroinstallationen,Biburger Str. 1,81249,"München (Aubing) 12,7 km",089 86 39 93 64,
Grünig Elektrotechnik,elektroinstallationen,Denkenhofstr. 18,81249,"München (Lochhausen) 12,7 km",089 80 03 23 28,
Elektro Meyer,elektroinstallationen,Wörnbrunner Str. 16A,82041,"Deisenhofen (Deisenhofen) 12,8 km",089 21 89 13 03,
Achim Rosentreter Elektrotechnik,elektroinstallationen,Altostr. 107,81249,"München (Aubing) 12,9 km",089 86 30 66 89,
Sicheneder,elektroinstallationen,Langwieder Hauptstr. 4,81249,"München (Lochhausen) 13,3 km",089 8 14 41 12,
Braun Petru,elektroinstallationen,Erlbachwiesenweg 14,81249,"München (Lochhausen) 14,9 km",089 7 91 65 35,
n-telligent GbR,elektroinstallationen,Gartenstr. 6,85630,"Grasbrunn (Neukeferloh) 14,9 km",0151 25 04 77 99,
Elektro Christian Schwarz,elektroinstallationen,Daitenhausener Str. 19,85386,"Eching 18,1 km",089 20 32 76 39,
Elektro Kraft GmbH,elektroinstallationen,,,,0171 3 68 77 94,
Elektro Rainer,elektroinstallationen,Ledererstr. 11,82131,"Gauting 16,2 km",,
Elektroinstallationen Rosner GmbH,elektroinstallationen,80992 München,,,,
Energietechnik Hellmannsberger GbR,elektroinstallationen,Erfurter Str. 21,85386,"Eching 19,1 km",089 4 52 05 66 10,
Hechinger Gerhard,elektroinstallationen,81829 München,,,089 94 50 04 42,
Komnitel-Gebäudesystemtechnik,elektroinstallationen,Goethestr. 2,82110,"Germering 15,9 km",0160 96 20 07 24,
Lorenz Wilhelm,elektroinstallationen,81735 München,,,089 67 71 24,
MIETHANER ELEKTROTECHNIK,elektroinstallationen,Waldstr. 18,85599,"Hergolding 16,4 km",089 90 13 90 35,
